user_id,transaction_date,store_id,product_category,sale_amount,price,region,city,age,subscription,status,email,username,raw_timestamp
1071,2024-07-15,12,Grocery,855.91,2992.5,South,Bengaluru,18,Premium,Completed,user407@gmail.com,user407,2024-12-02 13:08:00
1010,2024-03-11,14,Grocery,4478.55,2101.4,West,Bhubaneswar,29,Basic,,user408@gmail.com,user408,2024-06-30 07:11:00
1054,2024-11-05,1,Sports,2540.97,2206.19,East,Pune,52,Standard,Cancelled,,,2024-09-04 22:23:00
1014,2024-10-24,16,Electronics,796.23,2207.31,East,Jaipur,51,Premium,Completed,user410@gmail.com,user410,2024-12-05 21:04:00
1087,2024-11-20,18,Sports,1631.25,205.68,East,Lucknow,18,Basic,,user411@gmail.com,user411,2024-06-18 13:22:00
1037,2024-05-28,6,Electronics,3505.75,1813.03,East,Bhubaneswar,34,Premium,,user412@gmail.com,user412,2024-12-02 09:51:00
1094,2024-11-15,1,Furniture,2475.32,424.12,North,Chennai,34,Premium,Cancelled,user413@gmail.com,user413,2024-02-27 19:11:00
1075,2024-03-18,15,Furniture,4058.42,820.7,South,Jaipur,29,Standard,Completed,user414@gmail.com,user414,2024-03-15 19:59:00
1019,2024-09-10,14,Grocery,1265.94,1348.55,South,Hyderabad,54,Standard,Cancelled,user415@gmail.com,user415,2024-02-29 01:10:00
1059,2024-07-23,16,Furniture,2433.7,2847.34,South,Pune,42,Basic,Cancelled,user416@gmail.com,user416,2024-01-07 09:59:00
1057,2024-07-14,11,Sports,3446.09,171.0,East,Pune,57,Standard,Cancelled,user417@gmail.com,user417,2024-02-20 08:41:00
1074,2024-07-19,15,Clothing,3698.14,1786.74,South,Lucknow,39,Standard,Pending,user418@gmail.com,,2024-01-05 02:00:00
1052,2024-02-20,17,Electronics,3458.95,1086.97,East,Chennai,30,Premium,Completed,user419@gmail.com,user419,2024-10-31 21:57:00
1027,2024-11-02,4,Electronics,523.29,1833.82,West,Bhubaneswar,29,Premium,Pending,user420@gmail.com,user420,2024-02-08 20:29:00
1035,2024-08-06,11,Furniture,893.63,268.29,North,Pune,42,Basic,Completed,user421@gmail.com,user421,2024-04-01 14:04:00
1062,2024-04-12,20,Grocery,974.37,1501.57,South,Lucknow,45,Premium,Completed,user422@gmail.com,user422,2024-02-22 01:04:00
1009,2024-10-19,9,Grocery,191.95,1518.22,North,Delhi,60,Basic,Cancelled,user423@gmail.com,user423,2024-07-19 18:00:00
1065,2024-12-28,16,Grocery,2236.68,2539.95,North,Lucknow,32,Premium,,user424@gmail.com,user424,2024-09-03 03:36:00
1068,2024-07-02,11,Furniture,2063.01,1915.2,North,Kolkata,52,Basic,Completed,user425@gmail.com,user425,2024-05-28 20:12:00
1022,2024-10-10,2,Grocery,3337.6,931.67,West,Mumbai,58,Standard,Cancelled,user426@gmail.com,user426,2024-08-12 23:12:00
1017,2024-01-19,7,Electronics,3626.72,1799.19,West,Pune,22,Standard,Cancelled,user427@gmail.com,user427,2024-08-18 00:02:00
1043,2024-01-29,11,Electronics,2086.99,674.45,West,Lucknow,27,Standard,Pending,user428@gmail.com,,2024-03-13 15:41:00
1002,2024-08-29,20,Electronics,1289.14,,North,Bengaluru,58,Premium,Cancelled,user429@gmail.com,user429,2024-11-08 05:53:00
1075,2024-02-02,4,Electronics,2536.0,2407.57,South,Mumbai,30,Basic,Cancelled,user430@gmail.com,user430,2024-12-13 12:20:00
1015,2024-12-16,19,Sports,772.91,2517.46,South,Delhi,55,Premium,Cancelled,user431@gmail.com,user431,2024-07-31 05:44:00
1047,2024-10-10,6,Grocery,1293.86,1766.86,South,Mumbai,58,Standard,,user432@gmail.com,,2024-09-06 02:00:00
1000,2024-04-01,3,Sports,4445.88,1277.86,West,Bengaluru,31,Premium,Cancelled,user433@gmail.com,user433,2024-03-30 19:44:00
1004,2024-11-01,6,Grocery,3099.04,309.66,East,Kolkata,44,Premium,Pending,user434@gmail.com,user434,2024-02-18 19:23:00
1097,2024-10-03,17,Clothing,2374.66,1898.07,South,Chennai,21,Premium,Completed,user435@gmail.com,user435,2024-08-30 15:11:00
1020,2024-12-09,2,Electronics,3259.82,890.94,West,Chennai,39,Standard,,,user436,2024-10-02 05:10:00
1100,2024-01-15,16,Sports,668.72,2690.48,West,Bhubaneswar,55,Basic,,user437@gmail.com,user437,2024-06-15 07:49:00
1014,2024-06-15,8,Electronics,1261.88,1267.16,South,Pune,32,Premium,,user438@gmail.com,user438,2024-08-11 04:13:00
1078,2024-08-20,6,Grocery,1930.08,1400.33,South,Kolkata,35,Premium,Cancelled,user439@gmail.com,user439,2024-01-31 08:08:00
1014,2024-08-26,15,Grocery,938.89,1063.55,East,Bhubaneswar,28,Standard,Pending,user440@gmail.com,user440,2024-04-27 02:26:00
1066,2024-09-07,7,Sports,2420.1,1415.15,North,Pune,33,Premium,Cancelled,user441@gmail.com,user441,2024-10-29 04:58:00
1073,2024-01-03,14,Electronics,296.29,,North,Pune,51,Basic,,user442@gmail.com,user442,2024-02-20 14:31:00
1030,2024-02-12,18,Electronics,3496.48,1249.52,South,Bengaluru,40,Basic,Pending,user443@gmail.com,user443,2024-09-02 21:19:00
1020,2024-12-26,15,Sports,3761.7,122.02,West,Jaipur,26,Standard,,user444@gmail.com,user444,2024-11-16 14:45:00
1081,2024-01-01,3,Grocery,4477.83,1032.07,North,Chennai,45,Basic,Pending,user445@gmail.com,user445,2024-06-20 23:59:00
1007,2024-09-20,12,Electronics,643.74,1128.49,North,Kolkata,41,Premium,Completed,user446@gmail.com,user446,2024-03-11 10:15:00
1069,2024-02-28,16,Sports,4368.54,2123.39,South,Kolkata,40,Basic,,user447@gmail.com,user447,2024-06-25 14:31:00
1064,2024-09-26,4,Grocery,3578.14,2051.01,East,Jaipur,57,Basic,Completed,user448@gmail.com,user448,2024-02-14 02:25:00
1022,2024-05-27,3,Electronics,907.35,380.47,South,Jaipur,27,Premium,Completed,user449@gmail.com,user449,2024-10-04 04:30:00
1044,2024-08-03,15,Electronics,1528.43,235.7,South,Lucknow,59,Basic,,user450@gmail.com,user450,2024-06-16 15:37:00
1085,2024-12-22,17,Sports,2281.76,947.04,South,Chennai,28,Basic,Pending,user451@gmail.com,user451,2024-01-25 04:22:00
1036,2024-08-21,6,Sports,4628.25,2149.85,East,Bengaluru,29,Standard,Pending,user452@gmail.com,user452,2024-06-11 18:08:00
1056,2024-05-13,12,Clothing,1105.26,2136.05,East,Kolkata,27,Basic,,user453@gmail.com,user453,2024-06-03 03:58:00
1003,2024-07-26,16,Clothing,4744.17,2787.04,South,Delhi,52,Standard,Cancelled,user454@gmail.com,user454,2024-05-28 18:42:00
1018,2024-10-16,15,Furniture,3476.82,2208.34,North,Bengaluru,53,Premium,Cancelled,,user455,2024-04-22 14:22:00
1011,2024-06-16,2,Sports,3242.43,1771.12,South,Chennai,30,Premium,Completed,user456@gmail.com,user456,2024-12-09 02:32:00
1050,2024-04-09,16,Furniture,3055.54,1559.09,North,Kolkata,43,Premium,,user457@gmail.com,user457,2024-05-25 11:22:00
1039,2024-08-16,18,Electronics,1156.91,2669.02,West,Jaipur,36,Premium,,user458@gmail.com,user458,2024-10-27 19:05:00
1018,2024-04-16,10,Grocery,4943.07,1599.64,East,Mumbai,55,Basic,Completed,,user459,2024-05-19 13:11:00
1071,2024-08-24,19,Clothing,1076.36,2505.24,East,Lucknow,49,Premium,Cancelled,user460@gmail.com,user460,2024-10-13 23:29:00
1028,2024-01-14,1,Clothing,1387.12,2870.28,West,Mumbai,59,Standard,Cancelled,user461@gmail.com,user461,2024-12-18 20:15:00
1003,2024-03-02,9,Grocery,4972.23,246.84,East,Bhubaneswar,48,Standard,,user462@gmail.com,user462,2024-08-31 22:52:00
1015,2024-07-10,17,Sports,185.97,815.63,North,Bengaluru,38,Basic,Pending,user463@gmail.com,user463,2024-07-03 13:40:00
1045,2024-01-25,10,Furniture,2695.1,2812.14,South,Bengaluru,24,Standard,Pending,user464@gmail.com,user464,2024-12-16 09:17:00
1087,2024-12-23,12,Electronics,2718.66,1087.31,South,Delhi,26,Standard,Cancelled,user465@gmail.com,user465,2024-06-23 05:06:00
1027,2024-03-20,17,Clothing,4174.71,2395.56,North,Pune,47,Premium,Completed,user466@gmail.com,user466,2024-09-02 11:19:00
1088,2024-07-04,5,Grocery,4459.66,1813.06,East,Bengaluru,37,Premium,Completed,user467@gmail.com,user467,2024-03-13 22:14:00
1039,2024-03-05,7,Clothing,4907.44,1303.17,North,Mumbai,19,Basic,,,user468,2024-12-03 16:37:00
1007,2024-08-28,4,Furniture,312.08,939.86,North,Mumbai,25,Standard,Pending,user469@gmail.com,user469,2024-12-09 11:01:00
1011,2024-03-15,9,Sports,1804.4,523.64,South,Lucknow,54,Premium,Completed,user470@gmail.com,user470,2024-09-27 06:45:00
1024,2024-05-24,6,Sports,121.21,2189.78,South,Lucknow,48,Basic,Pending,user471@gmail.com,user471,2024-04-02 11:24:00
1054,2024-04-19,17,Clothing,2097.13,2296.16,East,Mumbai,47,Premium,Pending,user472@gmail.com,user472,2024-05-27 17:46:00
1005,2024-02-12,11,Grocery,667.04,886.65,East,Jaipur,32,Standard,,user473@gmail.com,user473,2024-04-06 02:57:00
1060,2024-12-13,12,Clothing,162.65,2038.77,North,Pune,46,Standard,Completed,user474@gmail.com,user474,2024-12-21 18:06:00
1094,2024-03-27,3,Furniture,4878.52,1048.96,West,Mumbai,32,Basic,,user475@gmail.com,user475,2024-10-24 18:17:00
1096,2024-11-25,13,Furniture,2431.55,1829.34,West,Jaipur,50,Basic,Pending,user476@gmail.com,user476,2024-05-08 15:31:00
1029,2024-11-17,5,Electronics,588.06,205.91,North,Jaipur,19,Premium,,user477@gmail.com,user477,2024-06-04 19:39:00
1012,2024-02-09,17,Grocery,3984.38,645.7,West,Jaipur,50,Basic,Cancelled,user478@gmail.com,user478,2024-01-10 01:27:00
1015,2024-07-15,15,Furniture,4279.08,1355.54,North,Delhi,29,Standard,Cancelled,user479@gmail.com,user479,2024-08-08 04:19:00
1091,2024-07-18,16,Electronics,2887.39,1497.13,West,Jaipur,53,Premium,Completed,user480@gmail.com,user480,2024-07-12 19:43:00
1045,2024-05-25,11,Electronics,237.92,183.1,East,Kolkata,55,Premium,Cancelled,user481@gmail.com,user481,2024-07-01 13:22:00
1007,2024-12-04,8,Clothing,1249.65,970.69,North,Mumbai,37,Premium,Cancelled,user482@gmail.com,user482,2024-01-20 14:42:00
1054,2024-10-17,17,Grocery,1406.43,2103.08,North,Kolkata,42,Standard,,user483@gmail.com,user483,2024-09-07 03:44:00
1086,2024-04-15,11,Grocery,2563.57,2306.47,East,Bengaluru,57,Basic,Cancelled,user484@gmail.com,user484,2024-11-21 02:53:00
1068,2024-04-19,10,Furniture,332.9,2988.87,West,Hyderabad,57,Standard,Completed,user485@gmail.com,user485,2024-10-30 10:17:00
1008,2024-10-17,17,Grocery,2192.82,1074.58,North,Chennai,50,Basic,,user486@gmail.com,user486,2024-07-31 12:16:00
1079,2024-09-20,15,Sports,984.94,104.88,South,Bhubaneswar,49,Premium,,user487@gmail.com,user487,2024-11-10 13:59:00
1072,2024-11-16,2,Sports,1083.18,1414.34,South,Bengaluru,37,Basic,,user488@gmail.com,user488,2024-02-02 20:13:00
1052,2024-05-16,10,Clothing,1356.59,1823.64,West,Hyderabad,25,Premium,Pending,,user489,2024-06-07 14:31:00
1071,2024-08-11,14,Electronics,1089.75,854.5,North,Chennai,35,Standard,Pending,user490@gmail.com,,2024-09-05 00:03:00
1010,2024-06-09,20,Furniture,4349.14,2706.7,West,Kolkata,60,Standard,Completed,user491@gmail.com,user491,2024-03-12 07:07:00
1073,2024-09-13,4,Sports,3354.66,1762.24,East,Jaipur,23,Premium,Completed,user492@gmail.com,user492,2024-10-26 23:24:00
1095,2024-04-30,14,Clothing,806.96,566.71,East,Jaipur,44,Basic,Completed,user493@gmail.com,user493,2024-02-27 10:34:00
1054,2024-08-31,8,Furniture,4409.22,2814.07,East,Jaipur,41,Basic,Completed,user494@gmail.com,user494,2024-01-18 23:42:00
1006,2024-12-19,8,Furniture,2808.37,962.34,East,Mumbai,52,Premium,,user495@gmail.com,user495,2024-07-20 08:19:00
1011,2024-04-30,10,Clothing,4311.14,522.67,West,Kolkata,59,Basic,Completed,user496@gmail.com,user496,2024-09-08 15:47:00
1052,2024-06-19,14,Electronics,4139.56,2110.52,North,Kolkata,44,Standard,Cancelled,user497@gmail.com,,2024-01-27 20:41:00
1023,2024-11-18,15,Clothing,115.07,640.22,East,Kolkata,54,Premium,Completed,user498@gmail.com,user498,2024-11-28 04:54:00
1076,2024-12-17,14,Furniture,2312.3,2626.84,South,Chennai,29,Standard,Cancelled,user499@gmail.com,user499,2024-07-31 11:11:00
1050,2024-07-12,19,Clothing,201.6,117.76,South,Mumbai,47,Premium,Cancelled,user500@gmail.com,user500,2024-07-24 19:27:00
1066,2024-09-15,14,Clothing,3067.0,573.4,North,Lucknow,50,Premium,Completed,user308@gmail.com,user308,2024-11-04 17:52:00
1092,2024-11-13,13,Clothing,4126.14,,North,Hyderabad,19,Basic,Cancelled,user134@gmail.com,user134,2024-04-14 13:32:00
1056,2024-08-15,8,Furniture,586.84,2072.76,East,Delhi,43,Basic,Pending,user77@gmail.com,user77,2024-08-20 02:42:00
1041,2024-04-03,16,Clothing,1838.64,812.14,East,Bhubaneswar,35,Standard,Completed,user46@gmail.com,user46,2024-05-03 23:26:00
1010,2024-06-09,20,Furniture,4349.14,2706.7,West,Kolkata,60,Standard,Completed,user491@gmail.com,user491,2024-03-12 07:07:00
1068,2024-05-27,6,Grocery,2871.69,2329.02,West,Lucknow,50,Premium,Completed,user189@gmail.com,user189,2024-07-06 17:52:00
1067,2024-04-20,13,Grocery,2322.86,,East,Kolkata,54,Standard,Completed,user88@gmail.com,user88,2024-11-12 01:43:00
1068,2024-04-19,10,Furniture,332.9,2988.87,West,Hyderabad,57,Standard,Completed,user485@gmail.com,user485,2024-10-30 10:17:00
1000,2024-11-24,20,Electronics,3804.21,1777.54,North,Kolkata,50,Premium,Cancelled,user291@gmail.com,user291,2024-02-14 09:48:00
1053,2024-09-04,16,Clothing,2338.25,476.69,South,Bhubaneswar,50,Standard,Pending,user61@gmail.com,user61,2024-07-31 10:59:00
1006,2024-02-26,5,Clothing,3981.19,1295.37,North,Pune,42,Standard,,user8@gmail.com,user8,2024-01-06 21:46:00
1035,2024-02-01,9,Grocery,4462.97,2453.83,North,Lucknow,35,Premium,Pending,user368@gmail.com,user368,2024-03-11 02:46:00
1086,2024-11-24,13,Clothing,4211.26,1697.12,North,Delhi,59,Premium,,user270@gmail.com,user270,2024-02-08 15:20:00
1003,2024-06-12,20,Clothing,243.59,2441.53,East,Delhi,48,Standard,Cancelled,user223@gmail.com,user223,2024-03-22 03:15:00
1026,2024-10-04,12,Sports,1660.58,467.59,East,Bhubaneswar,33,Premium,Completed,user396@gmail.com,user396,2024-10-03 14:03:00
1054,2024-04-19,17,Clothing,2097.13,2296.16,East,Mumbai,47,Premium,Pending,user472@gmail.com,user472,2024-05-27 17:46:00
1096,2024-11-25,13,Furniture,2431.55,1829.34,West,Jaipur,50,Basic,Pending,user476@gmail.com,user476,2024-05-08 15:31:00
1093,2024-02-08,18,Electronics,1755.96,2956.56,West,Delhi,45,Standard,Pending,user233@gmail.com,user233,2024-01-28 03:21:00
1065,2024-12-28,16,Grocery,2236.68,2539.95,North,Lucknow,32,Premium,,user424@gmail.com,user424,2024-09-03 03:36:00
1040,2024-10-12,12,Grocery,3692.63,112.99,West,Kolkata,26,Basic,Completed,user345@gmail.com,user345,2024-05-30 17:44:00
